 Rainfall, Temperature, Ph,Crop
411.54933,25.0,3.3,Bajra
411.55836,25.0,3.3,Bajra
411.55986,25.0,3.3,Bajra
411.57824,25.0,3.3,Bajra
411.5911,25.0,3.3,Bajra
411.60893,25.0,3.3,Bajra
411.61139,25.0,3.3,Bajra
411.61458,25.0,3.3,Bajra
411.61844,25.0,3.3,Bajra
411.61844,25.0,3.3,Bajra
411.61871,25.0,3.3,Bajra
411.62217,25.0,3.3,Bajra
411.62232,25.0,3.3,Bajra
411.63298,25.0,3.3,Bajra
411.64996,25.0,3.3,Bajra
411.664,25.0,3.3,Bajra
411.664,25.0,3.3,Bajra
411.664,25.0,3.3,Bajra
411.66687,25.0,3.3,Bajra
411.67353,25.0,3.3,Bajra
411.68331,25.0,3.3,Bajra
411.69483,25.0,3.3,Bajra
411.69573,25.0,3.3,Bajra
411.69791,25.0,3.3,Bajra
411.69791,25.0,3.3,Bajra
411.73234,25.0,3.3,Bajra
411.74643,25.0,3.3,Bajra
411.76761,25.0,3.3,Bajra
411.77615,25.0,3.3,Bajra
411.77615,25.0,3.3,Bajra
411.77615,25.0,3.3,Bajra
411.78431,25.0,3.3,Bajra
411.79655,25.0,3.3,Bajra
411.79841,25.0,3.3,Bajra
411.8098,25.0,3.3,Bajra
411.82162,25.0,3.3,Bajra
411.83989,25.0,3.3,Bajra
411.84758,25.0,3.3,Bajra
411.86496,25.0,3.3,Bajra
411.87229,25.0,3.3,Bajra
411.87229,25.0,3.3,Bajra
411.8762,25.0,3.3,Bajra
411.89139,25.0,3.3,Bajra
411.89836,25.0,3.3,Bajra
411.89862,25.0,3.3,Bajra
411.91792,25.0,3.3,Bajra
411.92039,25.0,3.3,Bajra
411.92909,25.0,3.3,Bajra
411.92909,25.0,3.3,Bajra
411.92909,25.0,3.3,Bajra
411.92909,25.0,3.3,Bajra
411.92909,25.0,3.3,Bajra
411.93968,25.0,3.3,Bajra
411.95221,25.0,3.3,Bajra
411.96469,25.0,3.3,Bajra
411.97643,25.0,3.3,Bajra
411.98525,25.0,3.3,Bajra
411.98964,25.0,3.3,Bajra
412.00872,25.0,3.3,Bajra
412.01748,25.0,3.3,Bajra
412.02211,25.0,3.3,Bajra
412.02764,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.0285,25.0,3.3,Bajra
412.02862,25.0,3.3,Bajra
412.02898,25.0,3.3,Bajra
412.02921,25.0,3.3,Bajra
412.0315,25.0,3.3,Bajra
412.03543,25.0,3.3,Bajra
412.04079,25.0,3.3,Bajra
412.0502,25.0,3.3,Bajra
412.05048,25.0,3.3,Bajra
412.05082,25.0,3.3,Bajra
412.05149,25.0,3.3,Bajra
412.05587,25.0,3.3,Bajra
412.05747,25.0,3.3,Bajra
412.06621,25.0,3.3,Bajra
412.07012,25.0,3.3,Bajra
412.08191,25.0,3.3,Bajra
412.08605,25.0,3.3,Bajra
412.08605,25.0,3.3,Bajra
412.10661,25.0,3.3,Bajra
412.11526,25.0,3.3,Bajra
412.11648,25.0,3.3,Bajra
412.1194,25.0,3.3,Bajra
412.13336,25.0,3.3,Bajra
412.13464,25.0,3.3,Bajra
412.13576,25.0,3.3,Bajra
412.13885,25.0,3.3,Bajra
412.14058,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.15,25.0,3.3,Bajra
412.16343,25.0,3.3,Bajra
412.1696,25.0,3.3,Bajra
412.17674,25.0,3.3,Bajra
412.18242,25.0,3.3,Bajra
412.18316,25.0,3.3,Bajra
412.18984,25.0,3.3,Bajra
412.19167,25.0,3.3,Bajra
412.19673,25.0,3.3,Bajra
412.20116,25.0,3.3,Bajra
412.20523,25.0,3.3,Bajra
412.20651,25.0,3.3,Bajra
412.20651,25.0,3.3,Bajra
412.20651,25.0,3.3,Bajra
412.20778,25.0,3.3,Bajra
412.21358,25.0,3.3,Bajra
412.21568,25.0,3.3,Bajra
412.22792,25.0,3.3,Bajra
412.23679,25.0,3.3,Bajra
412.2376,26.0,3.3,Bajra
412.24213,26.0,3.3,Bajra
412.2472,26.0,3.3,Bajra
412.24925,26.0,3.3,Bajra
412.24989,26.0,3.3,Bajra
412.25311,26.0,3.3,Bajra
412.27143,26.0,3.3,Bajra
412.28739,26.0,3.3,Bajra
412.28886,26.0,3.3,Bajra
412.2917,26.0,3.3,Bajra
412.30188,26.0,3.3,Bajra
412.30188,26.0,3.3,Bajra
412.30188,26.0,3.3,Bajra
412.30188,26.0,3.3,Bajra
412.32126,26.0,3.3,Bajra
412.32281,26.0,3.3,Bajra
412.33692,26.0,3.3,Bajra
412.34248,26.0,3.3,Bajra
412.39835,26.0,3.3,Bajra
412.40272,26.0,3.3,Bajra
412.40388,26.0,3.3,Bajra
412.40579,26.0,3.3,Bajra
412.4446,26.0,3.3,Bajra
412.49714,26.0,3.3,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.49714,26.0,3.5,Bajra
412.5089,26.0,3.5,Bajra
412.52099,26.0,3.5,Bajra
412.54257,26.0,3.5,Bajra
412.54725,26.0,3.5,Bajra
412.55448,26.0,3.5,Bajra
412.56082,26.0,3.5,Bajra
412.56133,26.0,3.5,Bajra
412.56474,26.0,3.5,Bajra
412.59182,26.0,3.5,Bajra
412.60129,26.0,3.5,Bajra
412.60305,26.0,3.5,Bajra
412.60741,26.0,3.5,Bajra
412.61231,26.0,3.5,Bajra
412.64421,26.0,3.5,Bajra
412.64502,26.0,3.5,Bajra
412.66158,26.0,3.5,Bajra
412.66158,26.0,3.5,Bajra
412.66344,26.0,3.5,Bajra
412.6686,26.0,3.5,Bajra
412.6712,26.0,3.5,Bajra
412.6854,26.0,3.5,Bajra
412.68878,26.0,3.5,Bajra
412.69871,26.0,3.5,Bajra
412.70538,26.0,3.5,Bajra
412.71431,26.0,3.5,Bajra
412.71439,26.0,3.5,Bajra
412.71477,26.0,3.5,Bajra
412.71512,26.0,3.5,Bajra
412.74782,26.0,3.5,Bajra
412.74834,26.0,3.5,Bajra
412.75384,26.0,3.5,Bajra
412.7575,26.0,3.5,Bajra
412.7575,26.0,3.5,Bajra
412.7575,26.0,3.5,Bajra
412.7575,26.0,3.5,Bajra
412.7575,26.0,3.5,Bajra
412.75887,26.0,3.5,Bajra
412.76037,26.0,3.5,Bajra
412.76325,26.0,3.5,Bajra
412.77362,26.0,3.5,Bajra
412.79005,26.0,3.5,Bajra
412.79134,26.0,3.5,Bajra
412.79189,26.0,3.5,Bajra
412.79324,26.0,3.5,Bajra
412.79355,26.0,3.5,Bajra
412.79421,26.0,3.5,Bajra
412.79519,26.0,3.5,Bajra
412.79602,26.0,3.5,Bajra
412.80086,26.0,3.5,Bajra
412.80195,26.0,3.5,Bajra
412.80278,26.0,3.5,Bajra
412.80742,26.0,3.5,Bajra
412.80957,26.0,3.5,Bajra
412.81159,26.0,3.5,Bajra
412.82034,26.0,3.5,Bajra
412.8324,26.0,3.5,Bajra
412.84185,26.0,3.5,Bajra
412.84616,26.0,3.5,Bajra
412.85507,26.0,3.5,Bajra
412.86471,26.0,3.5,Bajra
412.87019,26.0,3.5,Bajra
412.87383,26.0,3.5,Bajra
412.87632,26.0,3.5,Bajra
412.87673,26.0,3.5,Bajra
412.87894,26.0,3.5,Bajra
412.88271,26.0,3.5,Bajra
412.88557,26.0,3.5,Bajra
412.89769,26.0,3.5,Bajra
412.92036,26.0,3.5,Bajra
412.92318,26.0,3.5,Bajra
412.92664,26.0,3.5,Bajra
412.99013,26.0,3.5,Bajra
413.00536,26.0,3.5,Bajra
413.01127,26.0,3.5,Bajra
413.02894,26.0,3.5,Bajra
413.02894,26.0,3.5,Bajra
413.03788,26.0,3.5,Bajra
413.04016,26.0,3.5,Bajra
413.04292,26.0,3.5,Bajra
413.04744,26.0,3.5,Bajra
413.05145,26.0,3.5,Bajra
413.05145,26.0,3.5,Bajra
413.05145,26.0,3.5,Bajra
413.05672,26.0,3.5,Bajra
413.06519,26.0,3.5,Bajra
413.06939,26.0,3.5,Bajra
413.09414,26.0,3.5,Bajra
413.0952,26.0,3.5,Bajra
413.10154,26.0,3.5,Bajra
413.10242,26.0,3.5,Bajra
413.10255,26.0,3.5,Bajra
413.10267,26.0,3.5,Bajra
413.10298,26.0,3.5,Bajra
413.10299,26.0,3.5,Bajra
413.10302,26.0,3.5,Bajra
413.10319,26.0,3.5,Bajra
413.10386,26.0,3.5,Bajra
413.11055,26.0,3.5,Bajra
413.11491,26.0,3.5,Bajra
413.11794,26.0,3.5,Bajra
413.11803,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.122,26.0,3.5,Bajra
413.12265,26.0,3.5,Bajra
413.13044,26.0,3.5,Bajra
413.13597,26.0,3.5,Bajra
413.14617,26.0,3.5,Bajra
413.16078,26.0,3.5,Bajra
413.16088,26.0,3.5,Bajra
413.16158,26.0,3.5,Bajra
413.16557,26.0,3.5,Bajra
413.16627,26.0,3.5,Bajra
413.17199,26.0,3.5,Bajra
413.1846,26.0,3.5,Bajra
413.19457,26.0,3.5,Bajra
413.19672,26.0,3.5,Bajra
413.20031,26.0,3.5,Bajra
413.21813,26.0,3.5,Bajra
413.21856,26.0,3.5,Bajra
413.22773,26.0,3.5,Bajra
413.23439,26.0,3.5,Bajra
413.23453,26.0,3.5,Bajra
413.2347,26.0,3.5,Bajra
413.2353,26.0,3.5,Bajra
413.25455,26.0,3.5,Bajra
413.26165,26.0,3.5,Bajra
413.26541,26.0,3.5,Bajra
413.27879,26.0,3.5,Bajra
413.29286,26.0,3.5,Bajra
413.30351,26.0,3.5,Bajra
413.31217,26.0,3.5,Bajra
413.31217,26.0,3.5,Bajra
413.31217,26.0,3.5,Bajra
413.31217,26.0,3.5,Bajra
413.31749,26.0,3.5,Bajra
413.32594,26.0,3.5,Bajra
413.3328,26.0,3.5,Bajra
413.34824,26.0,3.5,Bajra
413.3488,26.0,3.5,Bajra
413.35155,26.0,3.5,Bajra
413.35159,26.0,3.5,Bajra
413.35221,26.0,3.5,Bajra
413.35843,26.0,3.5,Bajra
413.36093,26.0,3.5,Bajra
413.36124,26.0,3.5,Bajra
413.36167,26.0,3.5,Bajra
413.36233,26.0,3.5,Bajra
413.365,26.0,3.5,Bajra
413.365,26.0,3.5,Bajra
413.365,26.0,3.5,Bajra
413.365,26.0,3.5,Bajra
413.36888,26.0,3.5,Bajra
413.39538,26.0,3.5,Bajra
413.40182,26.0,3.5,Bajra
413.40419,26.0,3.5,Bajra
413.40419,26.0,3.5,Bajra
413.40419,26.0,3.5,Bajra
413.40686,26.0,3.5,Bajra
413.4069,26.0,3.5,Bajra
413.40882,26.0,3.5,Bajra
413.42023,26.0,3.5,Bajra
413.44239,26.0,3.5,Bajra
413.45662,26.0,3.5,Bajra
413.45675,26.0,3.5,Bajra
413.45846,26.0,3.5,Bajra
413.45846,26.0,3.5,Bajra
413.47216,26.0,3.5,Bajra
413.47708,26.0,3.5,Bajra
413.48151,26.0,3.5,Bajra
413.49426,26.0,3.5,Bajra
413.49426,26.0,3.5,Bajra
413.49426,26.0,3.5,Bajra
413.51385,26.0,3.5,Bajra
413.51424,26.0,3.5,Bajra
413.51714,26.0,3.5,Bajra
413.52187,26.0,3.5,Bajra
413.52259,26.0,3.5,Bajra
413.52407,26.0,3.5,Bajra
413.52666,26.0,3.5,Bajra
413.53857,26.0,3.5,Bajra
413.53857,26.0,3.5,Bajra
413.54153,26.0,3.5,Bajra
413.54426,26.0,3.5,Bajra
413.54989,26.0,3.5,Bajra
413.55565,26.0,3.5,Bajra
413.56494,26.0,3.5,Bajra
413.57048,26.0,3.5,Bajra
413.57756,26.0,3.5,Bajra
413.57901,26.0,3.5,Bajra
413.58242,26.0,3.5,Bajra
413.59486,26.0,3.5,Bajra
413.59486,26.0,3.5,Bajra
413.61717,26.0,3.5,Bajra
413.61761,26.0,3.5,Bajra
413.64282,26.0,3.5,Bajra
413.66502,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.66875,26.0,3.5,Bajra
413.67721,26.0,3.5,Bajra
413.68962,26.0,3.5,Bajra
413.69087,26.0,3.5,Bajra
413.69144,26.0,3.5,Bajra
413.69157,26.0,3.5,Bajra
413.71199,26.0,3.5,Bajra
413.7207,26.0,3.5,Bajra
413.75159,26.0,3.5,Bajra
413.7533,26.0,3.5,Bajra
413.75694,25.0,3.5,Bajra
413.76037,25.0,3.5,Bajra
413.77734,25.0,3.5,Bajra
413.7811,24.5,3.5,Bajra
413.78619,25.6,3.5,Bajra
413.78761,24.4,3.7,Bajra
413.78884,26.0,3.7,Bajra
413.79388,26.0,3.7,Bajra
413.80007,26.0,3.7,Bajra
413.81263,26.0,3.7,Bajra
413.81481,26.0,3.7,Bajra
413.81576,26.0,3.7,Bajra
413.82586,26.0,3.7,Bajra
413.83329,26.0,3.7,Bajra
413.851,26.0,3.7,Bajra
413.851,26.0,3.7,Bajra
413.851,26.0,3.7,Bajra
413.851,26.0,3.7,Bajra
413.8524,26.0,3.7,Bajra
413.85757,26.0,3.7,Bajra
413.85858,26.0,3.7,Bajra
413.86426,26.0,3.7,Bajra
413.86536,26.0,3.7,Bajra
413.86878,26.0,3.7,Bajra
413.86878,26.0,3.7,Bajra
413.86878,26.0,3.7,Bajra
413.87183,26.0,3.7,Bajra
413.87609,26.0,3.7,Bajra
413.87835,26.0,3.7,Bajra
413.87961,26.0,3.7,Bajra
413.91585,26.0,3.7,Bajra
413.91727,26.0,3.7,Bajra
413.91727,26.0,3.7,Bajra
413.91727,26.0,3.7,Bajra
413.92817,26.0,3.7,Bajra
413.93137,26.0,3.7,Bajra
413.95595,26.0,3.7,Bajra
413.95957,26.0,3.7,Bajra
413.96832,26.0,3.7,Bajra
413.9725,26.0,3.7,Bajra
413.98177,26.0,3.7,Bajra
413.9892,26.0,3.7,Bajra
413.99322,26.0,3.7,Bajra
413.9968,26.0,3.7,Bajra
413.9972,26.0,3.7,Bajra
414.08004,26.0,3.7,Bajra
414.08576,26.0,3.7,Bajra
414.08685,26.0,3.7,Bajra
414.08992,26.0,3.7,Bajra
414.10968,26.0,3.7,Bajra
414.13138,26.0,3.7,Bajra
414.13574,26.0,3.7,Bajra
414.14941,26.0,3.7,Bajra
414.15118,26.0,3.7,Bajra
414.15118,26.0,3.7,Bajra
414.15302,26.0,3.7,Bajra
414.1545,26.0,3.7,Bajra
414.16216,26.0,3.7,Bajra
414.17295,26.0,3.7,Bajra
414.175,26.0,3.7,Bajra
414.17945,26.0,3.7,Bajra
414.1999,26.0,3.7,Bajra
414.20752,26.0,3.7,Bajra
414.2155,26.0,3.7,Bajra
414.22518,26.0,3.7,Bajra
414.23752,26.0,3.7,Bajra
414.25409,26.0,3.7,Bajra
414.256,26.0,3.7,Bajra
414.26186,26.0,3.7,Bajra
414.26304,26.0,3.7,Bajra
414.26304,26.0,3.7,Bajra
414.26304,26.0,3.7,Bajra
414.28114,26.0,3.7,Bajra
414.2884,26.0,3.7,Bajra
414.29962,26.0,3.7,Bajra
414.29962,26.0,3.7,Bajra
414.31203,26.0,3.7,Bajra
414.31491,26.0,3.7,Bajra
414.31777,26.0,3.7,Bajra
414.32761,26.0,3.7,Bajra
414.32862,26.0,3.7,Bajra
414.32862,26.0,3.7,Bajra
414.32862,26.0,3.7,Bajra
414.34209,26.0,3.7,Bajra
414.34484,26.0,3.7,Bajra
414.34529,26.0,3.7,Bajra
414.34826,26.0,3.7,Bajra
414.34881,26.0,3.7,Bajra
414.35309,26.0,3.7,Bajra
414.35341,26.0,3.7,Bajra
414.37171,26.0,3.7,Bajra
414.38098,26.0,3.7,Bajra
414.38272,26.0,3.7,Bajra
414.38816,26.0,3.7,Bajra
414.39511,26.0,3.7,Bajra
414.39761,26.0,3.7,Bajra
414.41432,26.0,3.7,Bajra
414.41831,26.0,3.7,Bajra
414.42238,26.0,3.7,Bajra
414.42331,26.0,3.7,Bajra
414.44107,26.0,3.7,Bajra
414.45265,26.0,3.7,Bajra
414.45307,26.0,3.7,Bajra
414.45502,26.0,3.7,Bajra
414.46785,26.0,3.7,Bajra
414.47628,26.0,3.7,Bajra
414.47876,26.0,3.7,Bajra
414.49902,26.0,3.7,Bajra
414.49945,26.0,3.7,Bajra
414.50782,26.0,3.7,Bajra
414.50914,26.0,3.7,Bajra
414.5195,26.0,3.7,Bajra
414.52172,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58,26.0,3.7,Bajra
414.58177,26.0,3.7,Bajra
414.59947,26.0,3.7,Bajra
414.62489,26.0,3.7,Bajra
414.63246,26.0,3.7,Bajra
414.6336,26.0,3.7,Bajra
414.64509,26.0,3.7,Bajra
414.65515,26.0,3.7,Bajra
414.65856,26.0,3.7,Bajra
414.67906,26.0,3.7,Bajra
414.69806,26.0,3.7,Bajra
414.70325,26.0,3.7,Bajra
414.70552,26.0,3.7,Bajra
414.72019,26.0,3.7,Bajra
414.72698,26.0,3.7,Bajra
414.72878,26.0,3.7,Bajra
414.73227,26.0,3.7,Bajra
414.73621,26.0,3.7,Bajra
414.74534,26.0,3.7,Bajra
414.74741,26.0,3.7,Bajra
414.78197,26.0,3.7,Bajra
414.80966,26.0,3.7,Bajra
414.82348,26.0,3.7,Bajra
414.827,26.0,3.7,Bajra
414.82712,26.0,3.7,Bajra
414.83155,26.0,3.7,Bajra
414.8505,26.0,3.7,Bajra
414.8716,26.0,3.7,Bajra
414.89539,26.0,3.7,Bajra
414.91092,26.0,3.7,Bajra
414.91945,26.0,3.7,Bajra
414.92134,26.0,3.7,Bajra
414.92714,26.0,3.7,Bajra
414.93889,26.0,3.7,Bajra
414.95188,26.0,3.7,Bajra
414.96368,26.0,3.7,Bajra
414.96368,26.0,3.7,Bajra
414.9694,26.0,3.7,Bajra
414.97764,26.0,3.7,Bajra
414.98077,26.0,3.7,Bajra
414.99657,26.0,3.7,Bajra
414.99657,26.0,3.7,Bajra
415.01616,26.0,3.7,Bajra
415.02159,26.0,3.7,Bajra
415.03563,26.0,3.7,Bajra
415.03606,26.0,3.7,Bajra
415.04596,26.0,3.7,Bajra
415.06142,26.0,3.7,Bajra
415.06615,26.0,3.7,Bajra
415.0863,26.0,3.7,Bajra
415.09648,26.0,3.7,Bajra
415.10667,26.0,3.7,Bajra
415.10911,26.0,3.7,Bajra
415.11004,26.0,3.7,Bajra
415.11946,26.0,3.7,Bajra
415.14077,26.0,3.7,Bajra
415.14077,26.0,3.7,Bajra
415.14077,26.0,3.7,Bajra
415.14077,26.0,3.7,Bajra
415.14077,26.0,3.7,Bajra
415.14083,26.0,3.7,Bajra
415.1694,26.0,3.7,Bajra
415.17058,26.0,3.7,Bajra
415.20862,26.0,3.7,Bajra
415.22563,26.0,3.7,Bajra
415.24136,26.0,3.7,Bajra
415.25814,26.0,3.7,Bajra
415.26275,26.0,3.7,Bajra
415.26357,26.0,3.7,Bajra
415.2684,26.0,3.7,Bajra
415.28999,26.0,3.7,Bajra
415.2945,26.0,3.7,Bajra
415.29767,26.0,3.7,Bajra
415.30482,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.309,26.0,3.7,Bajra
415.34598,26.0,4.0,Bajra
415.34977,26.0,4.0,Bajra
415.35171,26.0,4.0,Bajra
415.3595,26.0,4.0,Bajra
415.36811,26.0,4.0,Bajra
415.37386,26.0,4.0,Bajra
415.3811,26.0,4.0,Bajra
415.39,26.0,4.0,Bajra
415.39533,26.0,4.0,Bajra
415.39648,26.0,4.0,Bajra
415.43765,26.0,4.0,Bajra
415.43765,26.0,4.0,Bajra
415.45743,26.0,4.0,Bajra
415.47074,26.0,4.0,Bajra
415.50128,26.0,4.0,Bajra
415.53921,26.0,4.0,Bajra
415.54547,26.0,4.0,Bajra
415.54614,26.0,4.0,Bajra
415.552,26.0,4.0,Bajra
415.56135,26.0,4.0,Bajra
415.56636,26.0,4.0,Bajra
415.56925,26.0,4.0,Bajra
415.57593,26.0,4.0,Bajra
415.59292,26.0,4.0,Bajra
415.59688,26.0,4.0,Bajra
415.60454,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.62143,26.0,4.0,Bajra
415.65402,26.0,4.0,Bajra
415.7178,26.0,4.0,Bajra
415.7344,26.0,4.0,Bajra
415.73977,26.0,4.0,Bajra
415.74083,26.0,4.0,Bajra
415.74868,26.0,4.0,Bajra
415.74936,26.0,4.0,Bajra
415.7536,26.0,4.0,Bajra
415.76278,26.0,4.0,Bajra
415.77508,26.0,4.0,Bajra
415.77808,26.0,4.0,Bajra
415.77852,26.0,4.0,Bajra
415.78307,26.0,4.0,Bajra
415.79015,26.0,4.0,Bajra
415.82085,26.0,4.0,Bajra
415.82697,26.0,4.0,Bajra
415.83218,26.0,4.0,Bajra
415.83285,26.0,4.0,Bajra
415.8369,26.0,4.0,Bajra
415.83789,26.0,4.0,Bajra
415.8457,26.0,4.0,Bajra
415.84623,26.0,4.0,Bajra
415.84783,26.0,4.0,Bajra
415.85048,26.0,4.0,Bajra
415.85656,26.0,4.0,Bajra
415.8574,26.0,4.0,Bajra
415.85899,26.0,4.0,Bajra
415.86939,26.0,4.0,Bajra
415.87339,26.0,4.0,Bajra
415.87678,26.0,4.0,Bajra
415.87822,26.0,4.0,Bajra
415.87822,26.0,4.0,Bajra
415.87822,26.0,4.0,Bajra
415.8922,26.0,4.0,Bajra
415.90545,26.0,4.0,Bajra
415.90545,26.0,4.0,Bajra
415.90545,26.0,4.0,Bajra
415.90545,26.0,4.0,Bajra
415.91167,26.0,4.0,Bajra
415.91183,26.0,4.0,Bajra
415.91229,26.0,4.0,Bajra
415.91249,26.0,4.0,Bajra
415.9172,26.0,4.0,Bajra
415.92091,26.0,4.0,Bajra
415.93258,26.0,4.0,Bajra
415.94007,26.0,4.0,Bajra
415.94148,26.0,4.0,Bajra
415.94328,26.0,4.0,Bajra
415.94562,26.0,4.0,Bajra
415.94929,27.0,4.0,Bajra
415.96068,27.0,4.0,Bajra
415.96622,27.0,4.0,Bajra
415.97703,27.0,4.0,Bajra
415.98192,27.0,4.0,Bajra
415.98509,27.0,4.0,Bajra
415.98817,27.0,4.0,Bajra
416.00794,27.0,4.0,Bajra
416.01196,27.0,4.0,Bajra
416.038,27.0,4.0,Bajra
416.038,27.0,4.0,Bajra
416.038,27.0,4.0,Bajra
416.038,27.0,4.0,Bajra
416.0559,27.0,4.0,Bajra
416.05646,27.0,4.0,Bajra
416.05832,27.0,4.0,Bajra
416.06546,27.0,4.0,Bajra
416.07061,27.0,4.0,Bajra
416.09875,27.0,4.0,Bajra
416.11113,27.0,4.0,Bajra
416.11474,27.0,4.0,Bajra
416.11681,27.0,4.0,Bajra
416.11724,27.0,4.0,Bajra
416.12048,27.0,4.0,Bajra
416.12871,27.0,4.0,Bajra
416.13709,27.0,4.0,Bajra
416.14214,27.0,4.0,Bajra
416.15289,27.0,4.0,Bajra
416.16665,27.0,4.0,Bajra
416.16922,27.0,4.0,Bajra
416.17708,27.0,4.0,Bajra
416.20328,27.0,4.0,Bajra
416.21018,27.0,4.0,Bajra
416.21853,27.0,4.0,Bajra
416.23479,27.0,4.0,Bajra
416.24629,27.0,4.0,Bajra
416.27128,27.0,4.0,Bajra
416.2833,27.0,4.0,Bajra
416.28378,27.0,4.0,Bajra
416.28401,27.0,4.0,Bajra
416.28481,27.0,4.0,Bajra
416.28775,27.0,4.0,Bajra
416.2977,27.0,4.0,Bajra
416.29893,27.0,4.0,Bajra
416.30052,27.0,4.0,Bajra
416.3142,27.0,4.0,Bajra
416.32272,27.0,4.0,Bajra
416.34242,27.0,4.0,Bajra
416.3514,27.0,4.0,Bajra
416.35853,27.0,4.0,Bajra
416.36723,27.0,4.0,Bajra
416.36959,27.0,4.0,Bajra
416.37387,27.0,4.0,Bajra
416.37592,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
416.4025,27.0,4.0,Bajra
